1229	76
1073	168
1377	274
844	77
1033	251
1394	327
1161	170
1648	207
1491	335
2143	409
253	83
723	510
452	164
1495	376
1085	350
2122	108
2161	278
1589	9
2038	140
1516	430
1722	32
1280	91
1699	466
1720	258
1740	318
1051	125
6	349
1568	437
586	398
725	200
1921	25
486	24
1352	284
382	181
656	535
1689	241
434	51
1391	157
1274	248
1419	162
1483	331
924	396
2080	9
1430	51
2052	111
2257	422
668	155
1514	498
1250	83
1147	200
389	136
1190	396
1154	154
1127	331
92	467
95	386
158	15
1935	344
956	175
505	512
1927	477
890	55
1411	330
2263	241
129	339
403	175
1503	195
535	309
1163	498
853	496
2070	326
986	469
1718	188
1246	290
1203	478
700	226
1760	507
1603	300
1228	299
142	297
302	126
842	128
1633	488
650	510
2315	123
551	452
1946	447
720	250
224	235
1752	69
775	314
450	367
2188	157
59	278
227	120
1914	311
1027	405
1839	93
405	59
340	112
1139	140
1269	180
269	457
108	198
561	489
2271	170
688	249
1776	419
1424	121
520	164
552	211
1335	368
1346	119
1670	313
276	78
513	52
1514	31
172	405
1752	30
1324	311
1521	384
525	133
687	181
1271	174
411	264
1797	358
283	443
635	492
1808	264
707	4
2140	143
650	378
495	215
593	25
189	311
2065	491
1534	542
533	143
572	518
2108	293
2289	128
1480	406
860	421
974	198
163	39
965	537
1563	404
1985	462
246	130
1669	480
868	464
2174	245
679	523
1625	136
848	373
484	516
1163	105
300	372
1926	316
471	524
1981	329
1575	178
1661	328
1232	304
1497	322
1222	221
537	453
2192	443
1842	0
2254	39
600	319
831	255
1984	120
444	442
1723	407
75	268
115	104
760	136
1237	467
2171	70
1554	262
152	126
2146	58
572	184
940	299
1372	163
632	373
834	142
1424	426
1626	496
89	394
1661	11
2305	439
862	330
228	236
1354	326
2292	405
402	155
184	410
1137	476
744	336
1538	218
2241	158
2042	126
1457	146
1448	37
367	326
210	227
619	133
334	523
1042	178
1676	187
750	55
95	268
111	295
1410	9
110	141
1670	440
588	393
971	25
2107	242
1644	513
418	240
1335	173
1609	353
1211	220
927	22
621	448
1284	162
2290	407
1366	460
990	54
1345	447
1798	478
944	212
552	324
1067	214
2075	545
1252	228
1954	415
2051	148
1204	107
90	72
550	161
200	247
1656	85
1011	80
1529	218
1761	262
1483	21
1038	412
1993	259
191	434
1290	76
2181	169
409	543
1853	97
573	324
1397	390
1588	518
818	453
674	322
374	32
424	544
2139	62
2253	542
1247	339
1024	400
1274	443
240	457
176	425
1664	30
1001	530
1563	514
786	153
1353	5
507	362
363	257
622	349
183	324
985	545
1799	337
1412	316
548	358
1239	493
1494	103
588	382
1677	491
1596	99
1423	143
2230	105
399	448
2108	341
1666	156
703	259
1761	367
1189	446
1033	134
1724	394
1949	323
1223	301
229	147
1982	549
1815	255
1142	325
2167	78
1287	489
1190	523
1730	168
2138	11
1695	39
505	192
278	215
638	148
1352	462
1627	68
1885	325
87	101
146	484
1067	48
315	231
220	240
2128	306
233	28
1076	253
1417	95
1155	347
2265	352
1329	347
321	490
1846	86
883	344
923	135
1233	464
2097	336
1739	178
2245	54
881	489
135	511
589	96
592	417
1013	497
673	111
1123	314
171	30
222	189
930	439
478	143
317	43
87	469
988	531
1846	503
48	54
2011	345
288	433
1246	120
1	299
885	345
1241	200
131	424
2020	159
791	231
239	493
2284	13
732	461
356	94
1079	446
371	293
2214	40
1098	488
844	189
1894	413
149	383
2124	256
1043	221
1673	449
2130	504
169	527
1416	454
494	377
503	169
1566	85
1271	300
1219	250
1334	31
611	164
411	253
1072	47
86	367
1148	229
2259	377
131	486
1439	521
781	95
2246	99
997	82
308	419
87	408
2048	104
2309	514
1807	531
1425	292
376	419
512	192
699	416
684	123
2245	419
909	396
818	47
1511	285
137	289
1536	269
1886	131
1446	144
1840	57
1527	555
1329	294
1541	363
2194	433
916	442
1179	11
132	284
2151	463
1856	278
694	185
881	492
1232	161
1631	400
2119	226
836	341
2215	221
888	326
301	336
1397	493
166	508
1263	265
1709	185
109	287
941	409
2307	115
26	316
1483	183
1941	449
1983	41
839	175
977	450
106	256
2119	463
1484	170
2208	4
592	101
651	184
802	285
1710	317
778	478
491	311
154	91
384	364
2041	459
1359	313
429	406
1457	542
453	112
2048	298
583	485
888	51
1930	315
1904	52
1208	430
1038	344
252	443
2312	77
1757	277
2167	155
145	445
100	442
381	482
2173	127
760	535
645	77
288	516
1007	69
2203	405
747	541
1499	537
1915	273
2311	246
1393	121
1134	275
1057	53
576	34
1132	470
452	346
119	41
107	354
2006	442
1298	250
843	285
115	307
1601	119
846	257
816	128
633	359
523	322
298	357
678	109
1826	489
1804	401
2253	538
626	231
1893	368
1622	2
1205	536
1885	48
1799	133
1128	280
1336	265
1860	348
2149	451
1158	314
2121	103
711	245
1369	310
879	100
1488	356
977	498
920	551
1635	236
1375	457
1260	131
1253	8
1765	124
1106	151
1594	402
575	404
548	231
113	14
2136	288
1860	227
1680	21
1245	114
308	143
2040	46
864	191
1131	107
140	338
731	533
1235	303
1863	208
864	203
2060	436
281	442
1616	219
1427	309
1780	400
1648	235
386	89
271	483
1425	413
1766	487
1527	66
1214	399
1979	71
1056	403
1667	459
1451	460
1819	464
651	244
143	325
287	518
1792	6
1050	499
968	331
1076	378
630	537
2286	498
1784	395
895	2
1968	456
1753	21
33	364
936	38
1427	118
25	29
91	398
144	135
191	506
1866	553
1007	382
2259	211
781	306
132	137
1759	146
1261	29
2206	240
217	543
1595	20
2085	303
2137	491
959	471
1513	369
1910	500
56	190
103	113
2220	106
464	213
1916	59
514	187
1765	308
1743	441
1681	210
2131	135
696	424
1351	103
1654	554
2227	259
2182	453
1463	20
602	532
1962	371
2160	501
1847	49
194	310
1596	361
1849	184
558	390
1553	0
1511	137
1214	189
1274	329
1985	516
97	257
1001	507
1979	125
1000	550
376	439
1208	220
1000	525
1463	293
1643	229
1187	50
717	53
1251	346
1486	229
1241	235
1618	421
948	348
891	261
1889	36
911	491
395	314
1804	262
403	371
352	89
1865	343
1264	539
242	180
2119	104
2251	94
624	246
1354	90
246	315
405	315
1729	512
745	482
1120	122
599	221
1649	490
386	152
1498	544
1364	98
185	462
1627	42
2104	251
567	52
2239	108
2062	315
1045	198
1371	93
2123	349
257	25
232	312
811	140
2108	483
357	146
1671	522
2232	117
1161	217
1653	10
392	459
170	515
1002	468
466	353
845	481
1192	68
1755	220
547	211
395	85
1391	402
375	231
2075	403
237	282
2283	260
8	299
849	342
879	151
555	372
240	53
622	60
1298	220
907	458
1899	395
641	542
2141	10
1448	127
1051	372
239	141
1083	345
2190	511
1665	269
474	258
1847	386
555	40
1746	177
1599	122
539	503
242	444
179	98
1323	388
1352	139
1204	193
545	413
1756	517
1587	9
963	37
1496	485
2235	11
319	522
1059	23
69	230
642	374
907	225
1787	377
700	130
2011	514
1558	294
1899	485
276	172
2312	98
2309	168
2275	118
1756	303
1993	359
294	14
1494	224
1052	337
1658	134
159	474
998	411
1997	478
1248	416
2312	551
1245	325
778	176
1361	457
1864	501
1538	310
1255	253
897	110
1537	194
403	421
944	339
897	354
1508	384
669	451
280	533
911	247
763	6
2159	279
836	329
1310	391
1635	2
2086	144
1546	375
1809	265
1840	31
871	198
402	130
1360	76
155	519
1438	39
608	236
1862	60
1204	476
828	442
1462	318
1633	546
1515	34
1418	216
872	536
292	207
1914	162
1036	343
387	12
1094	154
1526	411
1871	106
1174	88
135	459
1383	382
155	394
479	497
1283	313
190	461
1620	239
1027	125
1089	396
1371	387
1098	79
981	454
757	208
1866	254
1875	523
2266	269
105	336
1705	330
2141	54
1107	56
1426	493
1947	205
737	537
1406	426
1121	254
1706	219
2148	544
1600	333
791	183
1221	370
127	443
7	458
1261	385
218	52
1494	215
1496	141
1066	324
510	395
1345	54
1137	456
502	456
2286	515
1489	268
1402	276
478	413
2104	244
2301	496
74	228
1545	207
1633	454
463	482
221	461
1978	429
2060	239
1548	8
1603	355
886	255
429	395
831	388
2194	117
56	13
1030	352
848	136
1795	478
292	240
7	370
1211	137
1544	214
1756	12
1866	169
1839	555
961	146
2285	232
2290	398
498	403
622	109
446	512
371	305
927	399
1731	103
2317	94
883	498
1995	284
1185	141
2292	129
1554	150
338	366
995	541
1255	483
325	355
985	80
1331	326
2119	393
607	280
118	247
779	518
1143	469
381	299
806	531
864	75
1650	216
951	336
1577	195
1691	332
2110	305
2283	404
2097	131
2118	129
1948	498
205	22
669	242
509	462
2126	511
355	239
48	444
1864	425
1734	107
375	80
295	266
2071	36
61	482
1836	165
1618	131
1494	372
443	159
1636	429
1344	407
662	143
564	316
376	292
143	379
672	360
860	525
75	330
2102	216
10	30
2304	186
452	143
1838	67
321	318
591	141
1587	254
876	19
217	343
1266	511
2131	82
1184	53
1155	213
2261	355
1608	252
89	88
1934	284
1728	25
2298	423
2016	339
497	220
1208	73
937	37
1395	430
1935	336
724	260
290	121
555	342
916	532
1493	141
1954	449
1682	171
551	65
1055	16
862	553
2126	195
1916	369
521	68
2089	267
1612	465
259	320
1778	35
317	388
199	15
2259	89
1479	54
608	56
415	109
156	192
2260	482
709	260
2218	425
312	232
1151	269
1025	552
591	511
506	82
1726	514
1904	500
1394	171
1038	4
198	327
1910	394
1449	325
2085	168
25	270
539	316
1125	72
48	516
949	206
1690	76
330	426
1960	57
1135	170
1392	371
1046	555
2056	4
1546	519
1747	470
1844	465
1169	175
998	379
1634	457
1053	24
1109	262
691	551
1077	120
851	86
1924	198
1931	151
506	278
1285	367
1811	476
148	203
1539	240
516	257
280	76
127	453
1130	354
182	94
767	311
1375	330
2124	271
406	108
2087	12
1318	98
1600	194
1056	397
1780	470
2212	519
2253	339
1858	72
2220	246
1108	265
2099	56
22	273
2264	57
404	187
331	137
512	494
1064	432
867	393
418	186
1490	131
1890	534
1295	302
1967	478
1033	524
282	262
287	505
2023	111
2293	512
1057	366
1172	336
2240	422
1671	550
1824	139
955	396
1443	56
930	10
1764	262
1979	413
1196	311
1001	483
814	252
147	149
794	191
78	253
181	32
458	109
1261	245
118	520
1111	179
2168	118
108	358
1023	58
272	313
1499	80
1911	26
2006	348
859	448
485	142
72	201
538	376
1260	331
1365	161
896	167
855	483
665	544
392	91
1713	191
909	295
2142	27
2179	327
1274	186
159	358
59	349
134	226
75	504
79	81
2316	429
819	36
168	220
590	208
731	157
799	95
1401	115
865	545
2247	337
1449	163
271	171
2175	187
2221	482
1819	214
1819	243
933	430
2300	342
2231	431
1686	280
1877	18
244	59
366	137
767	268
1098	421
350	74
171	64
1809	498
1268	252
1594	86
1305	287
639	340
1929	21
1204	554
1737	148
1641	260
410	285
1288	40
927	196
1645	268
800	267
1280	267
2315	412
2109	94
1350	118
1846	478
523	484
1388	308
1431	498
157	197
1873	245
1979	131
967	16
1294	34
1254	30
382	439
1527	534
1730	247
1863	430
1558	533
2171	490
1769	317
2141	501
2318	57
1226	315
1934	261
1066	492
1648	293
2188	56
2181	32
987	410
2030	485
1265	9
509	81
262	433
189	327
1051	6
777	484
1035	320
634	128
866	402
1877	499
89	320
614	512
430	439
1351	279
2005	510
2141	242
1920	476
1230	353
1068	65
1446	538
207	37
1288	282
2132	241
5	394
37	253
2294	412
1822	70
1471	105
1839	71
1539	466
1538	206
601	266
190	365
1172	253
615	287
2212	164
1274	93
341	302
241	242
876	469
429	427
2231	197
2156	83
1117	124
1378	506
1579	232
267	153
1586	519
1527	434
1620	122
409	142
797	294
1327	166
2249	319
291	295
69	247
769	75
1422	46
249	41
1246	130
1182	350
350	555
2185	247
1189	241
40	538
1607	74
1806	118
1526	354
374	472
1201	445
714	264
2178	170
2019	313
1445	76
284	511
2287	250
903	334
91	63
1369	393
1361	439
1218	190
1032	510
1883	134
70	241
761	3
344	299
1449	539
941	273
177	531
1453	34
80	432
490	92
425	512
2311	475
1040	194
821	106
1756	361
853	80
444	216
1374	164
2145	15
773	54
1166	510
1846	366
204	220
75	467
1266	514
263	494
1865	151
448	29
586	525
2241	62
836	342
2317	80
239	527
737	451
1234	38
1490	106
617	1
1055	363
2091	75
836	54
1611	167
1770	310
1388	266
1861	8
475	174
747	115
2073	244
923	287
289	216
664	218
200	332
1355	109
70	493
939	385
1028	383
1383	467
826	173
1474	314
858	160
388	48
785	367
644	239
1602	276
694	364
1154	150
862	366
1476	419
31	410
1418	421
742	551
9	200
1341	294
1049	316
1782	442
1161	194
2047	265
1481	280
1463	163
614	271
1655	525
758	73
1044	401
981	301
2068	553
1618	53
1862	254
1346	114
2072	401
1516	96
1918	297
1425	405
1309	494
65	193
12	551
557	154
265	511
1179	501
1688	495
681	215
514	332
1865	478
987	126
1060	522
1868	311
1757	123
1637	177
2004	58
52	186
136	317
956	1
2104	473
1685	63
694	286
1405	541
1283	38
1345	53
2059	213
2033	407
1199	300
1942	549
312	126
896	82
1646	221
180	554
1129	254
1141	210
1086	37
1220	401
1197	317
2071	220
893	164
1362	143
391	265
577	358
1160	159
1251	432
293	500
1104	176
1599	282
1807	352
181	96
2038	328
173	280
1018	303
595	268
1281	175
1739	474
918	227
2279	502
1198	498
527	349
82	44
1892	394
514	503
690	11
2264	40
2067	319
2315	330
276	171
1110	34
1120	315
2261	545
920	401
1753	189
177	145
998	96
1478	413
64	31
1262	220
928	464
1287	363
72	211
1110	185
291	535
2273	196
1892	155
1288	542
1832	90
2302	444
1677	511
1551	233
510	394
1452	126
872	131
365	470
1207	131
1722	511
1976	345
1994	25
1871	311
1785	365
1553	337
854	215
2238	314
1965	177
927	360
2032	32
216	141
1021	121
2014	188
910	193
2281	260
1541	150
1451	305
465	80
352	164
269	421
1411	486
1619	110
274	266
399	371
496	418
1433	309
796	305
2079	22
1179	338
366	323
358	410
2233	469
286	496
1140	306
297	187
2016	319
1277	528
348	366
2166	342
1629	306
1645	543
788	437
100	370
267	209
1671	489
911	425
1314	32
238	436
2069	271
945	377
1070	366
76	64
1630	425
1725	38
823	230
1144	28
732	377
247	380
1375	375
2124	153
1526	130
275	172
1213	44
1725	513
970	204
965	390
1482	21
313	172
1448	11
1192	320
1315	264
1865	193
296	308
2164	87
821	350
1701	321
2216	281
186	113
724	295
2233	217
1036	295
278	543
1633	541
306	134
1341	291
2012	383
821	371
2086	107
393	148
53	444
240	77
1810	356
1909	476
2156	244
695	473
1049	4
869	300
1186	475
1693	527
70	430
998	355
1004	525
2113	2
531	22
218	1
1445	317
633	450
2160	248
6	328
1403	204
1716	218
401	339
72	171
1940	547
2012	409
1378	198
900	422
663	345
517	175
1873	52
1698	64
1892	536
2009	98
2210	474
815	150
1867	175
1134	378
2232	438
190	5
1767	330
1642	358
818	224
498	310
1667	196
1063	351
461	244
2117	78
213	299
166	70
1635	92
2232	272
1180	52
298	537
1542	64
1450	93
32	338
1525	174
1178	489
1256	454
2157	99
1189	122
2204	403
208	219
1924	167
1490	117
288	339
507	308
375	216
2042	165
619	224
1080	149
1473	428
1419	404
1882	77
919	353
2074	263
486	338
1783	325
1540	59
1917	213
125	454
1399	228
644	411
1531	354
67	312
935	308
1019	105
209	399
2045	209
2240	89
839	193
1339	340
1547	391
1085	371
1892	219
296	23
2180	217
1020	396
456	427
683	391
1741	136
1840	312
2201	277
612	162
1824	425
2078	241
937	79
2292	553
21	41
968	117
87	417
1150	525
588	205
940	282
1804	104
940	118
2008	122
743	340
1333	411
81	201
248	348
486	349
630	493
316	242
1438	88
1306	412
1479	231
293	127
496	287
2235	62
12	497
1542	190
611	136
116	377
711	39
940	105
2196	320
507	74
1377	231
1392	124
992	325
447	169
1026	328
1	446
1460	193
2180	15
1784	49
1610	231
2076	483
2318	399
1888	507
1192	148
868	545
1805	121
1275	288
2154	27
757	379
1331	550
341	247
729	492
2273	320
1199	422
1569	417
441	200
932	13
1019	467
1790	184
60	273
1350	22
1401	294
675	264
528	537
832	397
1882	298
514	34
294	135
1897	288
1958	118
1774	112
1433	500
2154	26
597	492
245	156
364	251
1084	494
607	380
25	128
1447	152
2009	336
1886	85
1450	418
1272	452
216	136
2004	238
1999	490
328	100
264	444
772	336
61	422
1462	315
1186	251
574	437
1812	366
245	27
1322	291
2297	509
1843	399
2119	238
1810	32
787	102
2006	367
2038	360
1985	163
2028	127
1427	9
1431	36
1827	533
1584	436
1220	207
1131	339
1947	105
526	180
721	461
954	36
1089	66
1614	182
1926	239
1612	306
39	499
1813	223
873	532
668	497
1920	130
66	432
1151	245
2232	416
1331	34
800	364
747	54
346	34
2016	370
703	20
2180	353
1613	385
1704	162
1600	213
859	243
1827	167
154	190
676	388
578	3
2291	207
714	89
1392	220
1204	511
231	344
529	451
1647	184
770	58
1254	48
634	79
1919	165
542	130
1284	273
285	424
395	122
1866	124
984	179
2103	160
1850	114
1362	365
1208	358
872	496
1824	193
2024	40
2221	310
1150	421
1990	141
986	231
819	170
2052	538
1006	49
1406	427
13	428
324	189
1230	26
1532	132
891	262
711	357
548	346
736	523
684	59
508	84
297	398
887	248
382	34
1128	554
1988	303
1562	290
1568	436
1732	505
246	100
2203	197
1824	114
741	94
1849	26
2141	59
1077	289
2299	445
1129	184
934	58
1800	88
578	63
681	393
1263	196
606	49
2058	431
1307	364
1577	69
2080	380
2152	91
546	524
1140	471
583	227
1693	422
967	419
1183	211
594	188
2036	552
895	444
714	76
1063	51
1294	538
1519	452
608	98
757	104
22	101
750	284
1333	361
45	417
404	550
930	327
283	477
2053	220
1462	42
30	28
561	163
1180	463
201	91
1543	192
1280	314
2050	25
1429	66
959	197
2114	404
1760	61
63	186
843	158
1754	190
220	505
1416	407
364	490
308	283
2290	224
326	325
59	402
347	380
624	489
1871	554
2072	235
654	526
1611	473
1009	234
1940	424
2102	370
930	120
2307	171
2178	503
565	129
684	337
1007	256
1626	488
669	506
503	46
718	210
1353	96
2269	163
1519	68
1837	366
2079	178
1049	232
697	66
357	516
784	42
1647	358
1052	25
1527	477
1539	332
1771	119
756	445
1479	517
513	142
548	91
1450	522
882	362
712	7
572	530
240	45
1009	533
802	217
248	476
239	506
2288	31
1763	76
765	548
1437	232
132	47
263	279
648	507
706	349
569	316
1634	15
598	487
1872	16
1801	527
2064	402
537	112
2230	289
1017	409
657	137
2044	243
1304	78
1341	554
2164	436
210	542
1238	74
973	415
441	511
1159	251
2051	282
978	431
2124	249
783	64
2009	55
2082	123
2201	419
1182	311
635	71
1156	37
1252	453
667	125
2079	231
243	203
1911	544
1363	142
569	390
1733	461
1922	164
1188	345
2105	188
1804	482
91	255
895	160
914	441
837	520
1657	304
1418	165
1414	230
564	243
982	236
1050	239
775	34
1162	467
1068	162
2187	295
689	221
1191	487
1081	185
1404	77
2294	356
642	543
766	401
12	525
528	497
2100	152
42	369
1635	27
1382	135
1278	70
295	270
1794	372
851	420
1968	167
1431	542
209	335
2226	223
105	315
1400	289
840	193
1067	288
33	340
1182	449
360	382
631	202
518	263
1607	3
726	114
798	116
407	281
1053	36
1025	465
599	358
1079	321
1160	551
1170	461
2226	506
178	245
435	29
2182	262
1796	98
70	95
1329	379
2234	337
908	71
267	139
1574	80
2149	9
107	396
816	146
867	240
752	125
280	322
1789	480
2085	107
1779	370
115	61
295	373
352	545
1350	176
2165	258
1195	421
1119	185
2212	537
1099	4
2088	514
565	275
110	120
197	407
334	403
701	252
351	165
1094	180
1324	345
923	536
997	240
113	245
887	372
1754	233
1001	76
1248	289
1377	72
621	267
1180	272
81	371
372	152
1759	12
715	357
1507	159
2202	0
2021	108
610	139
702	154
1601	240
1322	448
455	521
708	479
982	99
1473	302
1897	496
1236	512
196	207
342	44
1947	331
53	469
684	186
1903	113
320	321
47	59
1650	122
287	68
1745	499
2073	33
808	284
1557	240
1498	85
166	290
863	405
1314	175
981	179
429	478
1397	397
344	473
1286	357
1336	129
1850	53
71	301
1250	3
181	330
1473	126
1820	471
952	295
639	246
57	522
1446	456
278	165
105	377
597	366
1873	79
1435	175
561	551
844	414
1807	72
778	152
378	248
20	368
1257	230
595	167
1958	367
1006	374
1838	61
679	367
379	93
140	477
991	200
344	305
973	442
433	215
676	57
1278	78
1640	514
1018	366
556	239
1000	36
1283	106
2168	338
2264	312
1170	152
1016	443
614	216
167	142
524	286
471	525
415	47
404	147
416	104
553	428
228	503
112	141
1418	436
1501	505
1333	394
931	137
801	31
277	61
644	511
1855	406
463	314
756	498
1777	444
902	542
2068	516
1406	419
342	547
740	130
224	103
201	416
1197	109
208	463
1039	243
212	303
1820	19
1615	308
1018	44
281	111
139	46
192	486
2004	491
1254	308
52	50
491	363
365	36
1299	267
133	208
2278	89
611	551
1780	281
1381	212
1273	40
414	96
841	523
1241	63
2186	412
356	423
1008	174
957	122
719	398
396	526
366	22
1272	120
919	475
72	347
890	397
293	70
434	311
1828	365
1124	180
1772	343
167	20
2291	406
614	255
429	352
2045	490
1028	364
1818	128
740	286
499	6
1048	320
1349	206
1630	36
1901	48
216	273
1537	267
1445	539
1676	243
542	32
1125	514
2310	72
2219	531
1397	149
7	238
1292	469
1424	216
372	477
2065	382
385	12
1600	121
892	143
256	446
1369	220
200	502
231	136
1749	201
923	169
547	15
1437	255
109	49
1237	502
1842	369
1622	501
2152	521
551	237
1949	62
200	469
1683	381
1372	9
2083	334
552	132
1577	509
1562	160
973	434
258	229
175	99
2140	180
1598	496
2258	531
2163	493
2024	132
836	291
2067	528
1814	385
197	183
1025	368
1265	384
1399	422
827	89
871	93
601	286
809	375
1233	273
2285	289
2026	304
1244	196
24	257
1360	260
1028	190
752	98
2244	164
746	72
955	447
1076	59
1726	142
722	504
1721	481
1862	177
1755	102
1444	263
881	247
367	31
577	223
747	263
1688	249
1798	72
611	336
45	401
891	169
1702	409
1016	550
2206	15
554	506
322	248
2166	415
2167	86
1076	367
286	488
1619	330
1295	510
1319	523
1447	10
46	474
43	480
559	415
1106	51
1859	340
1555	303
253	187
444	256
917	476
1177	73
2095	252
632	187
1147	116
464	492
1687	397
1416	125
346	127
1924	397
1860	461
1345	161
453	42
549	278
948	553
1840	501
458	54
1502	148
38	257
2111	545
1597	40
130	64
461	420
536	532
1334	123
443	425
13	166
1568	187
2022	510
2158	505
158	276
927	153
1917	354
1635	48
781	248
1472	343
1571	482
344	156
1852	548
1818	265
2286	427
1410	274
898	368
1826	105
387	525
1665	81
847	312
1632	84
2101	24
685	215
1934	145
788	185
427	415
2314	308
65	220
476	321
376	554
631	130
655	219
732	274
644	253
1246	409
1312	173
1390	42
1252	513
405	209
1668	150
443	536
704	555
466	226
546	452
1212	328
1835	493
1280	152
117	335
363	272
566	393
49	397
1104	412
597	179
425	353
2157	399
51	265
1064	485
1607	44
686	410
1084	332
781	441
1129	37
774	251
1981	414
796	8
2264	98
1672	164
761	84
2266	15
323	331
2145	308
1033	3
1163	428
1149	42
904	85
1538	436
655	353
1684	301
682	170
1701	96
2215	103
1777	195
1369	445
736	186
2187	322
1148	196
1447	507
321	496
2188	144
969	481
67	431
1199	65
1066	530
1142	354
1857	100
1604	97
675	253
668	428
1210	160
1182	405
591	263
967	529
118	24
1131	426
1246	20
1022	109
1906	34
369	522
1424	404
2034	132
2309	322
1670	93
1037	281
832	393
1052	480
1109	20
571	465
891	98
131	431
721	151
1288	261
967	253
2100	245
1798	529
2034	175
1876	52
1134	269
557	141
1208	82
844	532
1863	381
2204	158
1131	315
1918	100
2101	394
1061	311
1240	159
71	495
1242	215
684	193
1455	241
1725	309
1043	197
1684	404
991	525
549	526
86	378
742	555
1083	146
456	344
1254	152
1308	96
1541	412
260	125
711	193
2140	496
2211	192
2154	452
1793	372
517	517
1513	3
1275	31
674	378
1748	477
1692	384
1589	555
1221	379
1349	383
853	287
1846	519
1689	5
1628	318
370	158
1802	497
1742	550
2144	140
1339	509
851	265
57	195
99	374
686	7
1611	55
659	58
1723	273
2170	263
672	331
31	450
2234	184
838	419
8	138
78	45
762	489
98	103
465	253
1905	182
1414	489
493	350
476	216
1172	28
1040	177
1812	444
1699	439
286	159
1492	484
1259	297
1796	161
1646	275
2124	247
1280	537
1576	50
498	267
1739	310
1799	112
1848	127
1076	179
646	48
1473	169
2258	513
543	554
388	468
1962	499
1401	346
1666	63
438	406
714	360
2112	464
470	295
448	338
1626	82
382	201
4	306
685	514
454	48
743	159
50	184
2092	354
513	299
593	543
1630	165
1596	363
183	507
1327	428
550	76
1108	140
1465	206
379	111
1435	389
401	237
385	387
597	273
591	62
317	160
1532	293
560	193
730	553
489	469
1318	269
2057	509
1447	65
33	115
1667	14
1537	398
1827	541
1891	511
771	0
118	305
979	117
537	285
600	6
348	432
1806	390
1799	77
2076	315
1403	146
2214	101
1339	234
2262	243
559	333
187	433
31	260
41	326
2031	481
1032	236
498	371
2051	238
871	220
1822	339
1368	384
23	441
352	466
868	406
1383	507
1484	395
1701	489
833	494
1278	539
42	91
2277	162
1442	426
353	354
1478	168
1356	9
420	339
1950	347
1400	455
1599	302
1872	192
1630	155
544	451
1339	338
1276	331
898	311
1627	144
297	357
379	304
2242	205
49	430
2045	377
2113	196
2318	448
944	162
1523	118
941	385
1900	439
2273	143
333	42
257	325
1391	372
195	91
391	103
1444	6
600	88
1876	497
1324	388
152	349
1166	205
1694	481
1960	294
1098	503
824	552
876	381
2157	514
69	216
979	387
1021	191
1811	190
824	352
811	404
83	255
949	549
2064	444
1102	176
1947	48
59	390
359	56
2078	104
984	39
1607	499
442	553
2086	354
431	175
12	527
1299	65
551	507
494	79
1115	439
1869	348
2317	113
1995	55
670	323
308	439
1114	513
1731	147
128	228
1058	232
803	395
1727	212
1139	434
288	405
1703	117
650	127
1083	311
494	501
828	189
944	210
1930	417
976	175
911	278
1941	203
43	149
949	422
651	506
237	342
153	4
1108	30
511	139
2228	356
1255	123
274	159
464	94
1524	50
1161	290
1752	374
8	342
1201	384
1342	425
2219	514
2173	213
332	428
884	485
1704	327
1609	265
1503	432
1761	338
1982	70
2311	379
1333	255
2229	540
2196	134
2131	482
1186	444
1916	246
468	227
296	441
1687	68
693	552
994	3
1513	527
2022	63
1025	441
232	122
1961	155
1090	518
1052	529
845	426
2222	186
779	421
300	17
1537	49
467	113
2142	230
938	490
80	56
1416	373
2227	142
655	168
1677	444
758	350
394	338
1108	459
388	439
1227	107
212	482
1333	396
837	41
985	381
236	328
122	292
2022	11
1216	468
671	458
2082	433
1455	143
2127	279
1601	432
1537	393
788	20
1438	493
493	268
581	49
190	184
651	39
1751	286
1289	416
1537	157
86	293
1402	8
1588	293
945	229
335	507
2035	254
636	174
814	322
2049	45
2267	465
81	252
476	24
2097	508
638	537
1357	21
1247	296
1106	317
1188	11
1633	82
1181	402
126	472
1102	169
1175	102
1241	84
1623	350
1381	342
1139	310
2015	366
1542	0
1317	286
85	291
1068	66
1673	494
1572	197
2307	476
1451	404
130	441
1711	182
438	380
1972	291
192	504
122	302
1850	342
353	151
212	1
1944	128
1748	550
163	134
940	208
525	168
1973	422
1759	257
483	548
2277	337
7	419
284	323
1763	542
1308	278
2231	333
1458	79
314	188
1981	73
2151	507
325	492
1288	316
1433	398
884	26
1565	102
586	160
565	436
2260	257
936	408
1442	195
2012	533
638	156
2175	387
1523	260
20	159
1287	1
864	67
2168	410
1657	156
1280	167
1236	407
1149	113
42	246
30	193
1502	199
1725	199
1956	284
1492	140
1143	418
29	30
2251	542
326	321
2062	126
2056	514
563	7
342	433
2159	113
1413	31
1659	298
817	447
1890	361
458	347
95	315
844	314
704	42
1161	1
1855	169
1972	113
1524	470
212	351
2288	125
2253	158
1454	330
57	417
2318	85
2310	237
960	73
377	252
388	330
333	522
2101	281
1786	63
210	35
1546	169
1150	181
1190	77
2297	454
1187	305
282	2
2137	510
1853	246
1321	243
225	5
2189	183
1508	383
29	57
1194	134
545	425
1560	6
197	389
2124	369
497	104
730	465
1320	413
1492	0
177	173
2165	114
1829	482
519	122
659	489
1476	362
1794	517
2115	415
83	120
893	106
203	104
833	61
934	282
86	207
1666	421
999	265
971	480
1375	324
2190	400
365	111
2222	183
1948	208
220	487
948	491
1435	395
1617	151
